ANO_CINEMATOGRAFICO,QTDE_TIT_DIF_EXIB,PUBLICO,RENDA,DATA_HORA_SESSAO,DIAS_FUNCIONAMENTO,REG_EMPRESA,REGISTRO_COMPLEXO,REGISTRO_SALA,SALAS_GRUPO_INFERIDO,ASSENTOS_GRUPO_INFERIDO,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL_INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP_INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_NORMALIZADO,TRANSF_ORIGEM,TRANSF_RECEBIDOS,CUMPRIMENTO_PROPORCIONAL,CUMPRIMENTO_LINEAR,CUMPRIMENTO_TRIWEIGHT,REGISTRO_GRUPO
2018,144,2761957,34658799.48161078,78594,4298,2,12,61,61.0,10070.0,57.377049180327866,59.99901639344262,57.37704881967213,59.99901639344262,59.99901639344262,0.9997970476323608,0.3989017993152211,153.0,153.0,1.014246135182544,0.985753864817456,0.985753864817456,25a694dd068d4e2ea930b11c0d67edd7
2018,48,69777,984609.6156185194,2588,670,2,2,4,4.0,604.0,38.5,38.5,25.2671225,25.2675,25.2675,0.4904015017936752,0.3092090225755906,0.0,0.0,0.2861383199762541,0.28613831997625416,0.28613831997625416,26977dff379c4afdaa0850640540cd98
2018,91,254087,3209773.7413084125,9768,724,1,2,7,7.0,1137.0,46.0,46.0,45.99999842857143,46.0,46.0,0.8427951381119555,0.3687851830757407,0.0,0.0,0.6035093167701863,0.6035093167701863,0.6035093167701863,79c4b1e6f1b04e4e834053ddd7cd5d76
2019,31,30617,405246.6734243263,945,364,1,1,1,1.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,30a11a80230b43fda939800761a43491
2019,270,516646,6348794.852318251,10042,360,1,1,7,7.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,9e8d7d32911849f9b85c33645a0bb3a1
2019,37,43895,644118.2377880873,1164,364,1,1,1,1.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,e6a24a11f8e34d4aa0ffa49cb2e814b8
2019,88,95684,792276.8516525103,2318,325,1,1,2,2.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,6931d60166804a7d84137110584ad28a
2019,22,11546,140335.17705834005,377,183,1,1,1,1.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,9810c6587e0143cd9f35a78a175cf10f
2019,38,33146,321025.53847908747,1039,187,1,1,2,2.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f2442a31c0894931a85c40e2739d0711
2019,5,3591,59319.224464022365,256,70,1,1,2,2.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d6456b2c07994ee9950213eb80100971
2019,58,32721,474823.87523299863,686,346,1,1,1,1.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,7911b2ea4c3348eda387eb3d1a9f7a6e
2019,42,19122,199734.4379989066,635,338,1,1,1,1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,bb5f8b19b06346f09b92029730dc0ee0
2019,41,36470,562577.1847184723,896,361,1,1,1,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b6f203f8989b44c0a3364a5269cec78c
2019,10,1040,6693.293873991669,174,56,1,1,1,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,6bcaf24668064dea9787072f47960d07
2019,53,48875,685262.4246934255,1500,359,1,1,2,2.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,2b5ae179db584a669d65f218b74662e6
2019,158,136358,2669136.192472569,5487,357,1,1,4,4.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,18a8b6ccdcf34fa3a332d6d3a05b91df
2019,95,47268,382882.43885145267,797,298,1,1,1,1.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f28e6e67b37347bc9a627135062bc601
2019,60,76945,1240232.7840472115,4101,362,1,1,3,3.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,a2b563a39c6f457db4fd832532d3c10b
2019,33,57102,1068358.2027432385,687,319,1,1,1,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,09d40b1412b34085bfe7917605ae7953
2019,62,79931,599974.4356586323,2583,364,1,1,2,2.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,a3dcc4afdd504f1eb66cdffd7d4b2fdb
2019,55,48353,694733.0626542133,1181,357,1,1,1,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,70d45f8ade1a4e1b960f0134f8a46c92
2019,41,49660,669262.8094960564,1752,354,1,1,2,2.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,48fb667e3a2f47b3a25a9fd362da1d8b
2019,61,72927,954617.9018750236,1805,364,1,1,2,2.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d8db8242e7974b46b9a0a1551ae58e4c
2019,34,40452,454867.4953031244,1029,364,1,1,1,1.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,a1add79efcd34fcea43aed3710aba7d2
2019,30,63346,532515.3466407973,1237,362,1,1,1,1.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d55ca40391a64689b8789f240d785e7f
2019,98,52525,586777.5552191339,2927,497,1,2,3,3.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,3e0c9db95ad048eb9b1935d18ed3733e
2019,58,16327,255590.57045166564,2387,135,1,1,4,4.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,19fd76d4f438471c9ff3731688c7d66a
2019,121,3689,39313.59893905892,521,223,1,1,1,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,01fc6cfaadf543bdb5a50b9ea32af810
2019,185,270839,5208492.039129746,8310,356,1,1,6,6.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,48474a7045f94d27b916c5a894ffcd7f
2019,116,63197,689750.4416819895,2606,356,1,1,2,2.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,bdd211024d7d4c569fd4c5fee6bc40c8
2019,54,11621,132165.76563503352,591,311,1,1,1,1.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,a44f96be20c04318bdf35d594cdf52ed
2019,12,8963,80829.66825220948,463,57,1,1,2,2.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,e63f96db5f48412299f412b7859d787b
2019,43,6804,78417.58344230459,527,203,1,1,1,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,8a616b876f0a420d98cb5148cbbe28ba
2019,62,28864,166372.12777082817,1031,360,1,1,1,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,fc814b5f423b468da0d88d675f621e46
2019,46,88236,651676.3171053999,1913,356,1,1,2,2.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,064c0f762c01465193df699263009c75
2019,45,99198,1305579.837450215,2568,361,1,1,2,2.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,6052d287b95744acbb7d655f68af1cb7
2019,66,55269,759601.0936754105,2106,314,1,1,2,2.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,8bff986de903463fb93474553ea5ae77
2019,60,289268,2758074.9660353153,3922,362,1,1,3,3.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,dfb5d5ec00ae44a3992b93a3d2e700a6
2019,56,34007,269578.4669409875,799,309,1,1,1,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f9b2be24642343318da5834776d1764f
2019,80,87540,1137805.4463494269,4570,344,1,1,4,4.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,840ac229be124c9b9365787b5f606350
2019,37,6195,62328.11311039982,578,191,1,1,1,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,466a776346534818992939463e0af535
2019,49,94824,952730.6920618333,2369,362,1,1,2,2.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,3b5b72a4089d45ceb872d6058228d56a
2019,69,128040,1690218.448641799,4115,361,1,1,3,3.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,8914a37627634c4790b36c4fbf72062a
2019,63,70648,828188.70303425,2593,361,1,1,2,2.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,2cc8920b12c74e9abb8b2bc9c4cbd7c3
2019,49,14534,143607.80382122655,814,292,1,1,1,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,69b72e981c0d45deaa68806d1913f565
2019,40,30205,483600.16222484736,243,207,1,1,1,1.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,250c1079f778421687c386d2bef7ce29
2019,37,31775,299849.2938344379,612,323,1,1,1,1.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,cd78af17626e488eb491521360eaab27
2019,27,9428,139751.10135244447,571,302,1,1,1,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,a24094cc040c4b14b8fbd2273a7b3a6f
2019,43,32556,340936.8872564395,663,273,1,1,1,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f3b66d38c4f049e5ac84dea9025bfb0c
2019,87,179883,2443140.7961169328,5983,363,1,1,4,4.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,a88351a36af54e31ae42789d67a51b09
2019,43,36153,383966.8411014254,1616,362,1,1,2,2.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d37b95fb68a64ccab0bf0dd21d3a59d8
2019,52,3015,55618.532695620335,307,191,1,1,1,1.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,4bca40c5c21b42b99a405b3178906c16
2019,71,254861,2820677.606935759,5260,349,1,1,4,4.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,24b65c4d20f64a53a34ca8422b9b0e23
2019,109,329424,2436803.4473427422,8474,359,1,1,6,6.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,1a369dc247a94bd296ec55e838c2a544
2019,20,16531,159903.57197432633,482,125,1,1,2,2.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f95d36432f354b52afd740ffeff681a1
2019,65,76522,902718.0277030775,2031,313,1,1,2,2.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,65339add6d914a56b399ee421266d303
2019,60,51006,673994.85680221,3169,358,1,1,3,3.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,305501b2083d413fa49c67277c86e351
2019,38,46030,518718.105091152,1220,240,1,1,2,2.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,00c441f733fa415db2db68a0e58cd963
2019,85,9566,173716.34804246115,1182,268,1,1,1,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,145e0e8d978b4f2aa3086e4d6ccb1f63
2019,47,28004,371984.2481377492,843,323,1,1,1,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,bc826b99994e4c28b9d41ad35e438386
2019,34,112764,2489770.427958775,1422,360,1,1,1,1.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,5e08c0c43c8d4afba861eec6d45a3593
2019,48,35177,488918.07000207045,687,254,1,1,1,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,16d9c5ff772447a4b237643bd845172f
2019,103,38004,388682.43603740283,3153,361,1,1,2,2.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,9e74bf7d98934b33843715843c218b84
2019,39,8909,88553.80601696999,440,293,1,2,2,2.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,0e1748e91cac4c6fad595803177befbe
2019,38,10385,147999.6824666643,852,347,1,1,1,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,33dfd991b5de4dc8b7033434bf6d1b54
2019,99,9705,90448.20560229942,1030,232,1,1,1,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,bcdc5e964eb8487aa4d83f839993816e
2019,48,19580,229365.57044357018,738,359,1,1,1,1.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,46706dd4ac634c0fa757744a538e2584
2019,85,187732,2689269.746166037,5661,362,1,1,4,4.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,76ae9fbceabb48c1844bfaa093921814
2019,57,87909,1306761.3386256562,4155,364,1,1,3,3.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,eb7130bfb357490cafd2e04597ce5f25
2019,41,35485,235570.5403329902,1043,357,1,1,1,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,1c0794342e044f4988b6d5fa81d61c89
2019,41,57439,877284.2877983722,909,360,1,1,1,1.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b67f2eea96ed470f9f58eda151521c93
2019,58,56648,578178.1007716124,1196,717,1,2,3,3.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,87f4dcca343e4e109cd2348ba0a5e746
2019,74,69224,862433.6836931235,4696,364,1,1,4,4.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,e0366763a4d546c48f04fba7c0c0a558
2019,35,27211,339122.32777497114,736,360,1,1,1,1.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,60e12b358bd74bb692b110d829dbe5fb
2019,64,62178,834620.4703679598,2134,363,1,1,3,3.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b8940edbcbd147c7b959b69ff1650b1f
2019,56,43213,487200.8004822191,2182,314,1,1,3,3.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,4ede2483a8fe40019e426c10817e8367
2019,28,24601,335099.7963968225,634,360,1,1,1,1.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,33eb446ec6054b7a9353ba16737380d2
2019,27,12750,167036.2922784703,663,303,1,1,1,1.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,71511059e0bd4f13b90fae9344202cd1
2019,37,47268,451825.00262406725,1253,364,1,1,1,1.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,fc8d15dfca9f41e6bc03ec127dff085c
2019,58,3013,27906.65124245442,1261,320,1,1,1,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,65c207c7bc9a4f96bf614ab51fb3c873
2019,1,10,87.14640596388742,2,1,1,1,1,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,9044c61e7bb14f5b8a7bd550ba8d0388
2019,52,12602,126803.75851985041,659,356,1,1,1,1.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f232d360a5834aef8037e615e22f149a
2019,15,598,4485.928161058896,43,36,1,1,1,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d625766b9dc24c98b4d2bc5a675f3faa
2019,34,18238,99318.99629193092,790,294,1,1,1,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,fec2ddde688644de930648e9b26f575d
2019,22,35095,497491.6635867836,534,303,1,1,1,1.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,990baa5334a84f1eac8e3a134d9e7dc0
2019,75,138648,1828926.1530420342,4748,364,1,1,3,3.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,3c649b5319b642b7bd089ef5750cc0a5
2019,72,96034,1090064.5034832214,3408,358,1,1,3,3.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b0a039c24caa41cd941108c80cffe9e3
2019,57,78650,1129255.6414424537,1719,359,1,1,3,3.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,1b9683f1ef5449bc966bb94420bc34f4
2019,15,10024,104085.82409844575,879,294,1,1,1,1.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,18c232d7faf8484ebe1fde1f67075034
2019,21,12307,143507.23567442046,206,114,1,1,1,1.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b7b21ad03dd44919a21e2f118e6d30f0
2019,31,2219,47582.89865146797,597,54,1,1,3,3.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f318e397930940a9bde503391cc32d6a
2019,34,10744,202463.80073065814,690,318,1,1,2,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,430e5e437fe04cd7a11f4148d7ff3beb
2019,44,53386,654891.7344382813,1644,338,1,1,2,2.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,36477f80b337439d9063cf38f3f6cabd
2019,62,74524,592842.490968796,2612,364,1,1,2,2.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f48e7b2c42864a978dd763b913a2aa4f
2019,148,38479,332108.5350768393,1843,300,1,1,2,2.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f2248a81eee440fb913d06e3a2b8a254
2019,57,18810,190858.0757980688,898,304,1,1,1,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,5851bf8c350f4374b7bcd940b3fb24be
2019,103,18266,220802.95224394163,958,293,1,1,1,1.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b6c51f1973624ce5a4213792af79cf85
2019,43,31368,496785.1611512082,890,358,1,1,1,1.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,e2dffd805bdc4eb3851fbb9b12fe2cd2
2019,45,22053,245256.21107236194,972,350,1,1,1,1.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,fb5367df395547e181508634988899ed
2019,57,37101,710289.3263082148,1535,302,1,1,2,2.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,a9f2cf1a33e84d1ea8a7fe68cf753da1
2019,45,10434,112315.78117180479,567,348,1,1,1,1.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,0f6b360592dd415ebf1fd201caabde7f
2019,24,8445,100402.86275326587,317,168,1,1,1,1.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f48fbe67c60a4289b46e57404b3924ef
2019,48,10134,215623.85724697355,421,229,1,1,1,1.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,fbee847fe4bb40d3be8d47e754e8d06e
2019,15,6295,51405.117106626596,502,45,1,1,3,3.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,acd87936087a477f91c7e7f1b0544396
2019,44,66688,654721.3139045523,915,305,1,1,1,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,ad77117c344943c3a71eb790cc3c5359
2019,37,9786,118716.91188587557,593,299,1,1,1,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,3e058a6bfce9460d8523da518b57b4c5
2019,63,144432,1245155.3102526963,4259,355,1,1,3,3.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,592ba3c8cdef4f9ebc353f49de812dd1
2019,103,184528,2312415.301863575,4782,364,1,1,6,6.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,5b790ed366b745cc9724a616e819b7a6
2019,53,29922,422285.7831876173,1487,225,1,1,2,2.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d11d831299d64a798246b1d3997803d8
2019,43,60408,1199850.5470971067,909,272,1,1,1,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,42f093a5f463480b8491f690baa55e77
2019,41,30720,372759.01293269807,1052,313,1,1,1,1.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,6c871e799f9040ce91bc1ce990b008f6
2019,43,13884,112809.32820555376,418,289,1,1,1,1.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,2fb20cfe843444cf90d1fac9e6da9541
2019,40,11859,170363.53699850198,1177,352,1,1,1,1.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,e7c8d65c4456466b898e6eb95269c35e
2019,28,10586,187824.55312858554,743,296,1,1,1,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,80f50133ec1e404cb069cdc6ea121a10
2019,56,25224,317603.32014310773,2572,363,1,1,2,2.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,cd537668171a44768dc3a3a2a8aad5c4
2019,68,66461,912989.9523774392,2014,625,1,3,3,3.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,35b9b5d1ad6949e4b66f99f3fcd324e9
2019,102,163479,1313252.7422742015,5676,364,1,1,3,3.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,1cb0a72be9324641b4f9c2f0037b14da
2019,76,61804,779078.9454283196,4828,721,1,2,4,4.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,386a05c1ae8f4aa08637fbe38b7a3d3a
2019,41,11575,75618.3463271475,317,223,1,1,1,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,2901917757884827a55e069dfe9fa152
2019,32,9928,108617.4417053692,723,339,1,1,1,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,9ae617f6cbd04492940b8364e89d1348
2019,63,230706,2401281.1724088965,4815,362,1,1,3,3.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,2dc04068b1c24cec813d084a246c9025
2019,69,72826,907152.5250549502,3365,363,1,1,3,3.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,3468fd01ea9c440e8ecd2bf022dfa1b1
2019,53,56571,805443.3911912475,2296,361,1,1,2,2.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,79ec9c2382d04741aabd37ada583dbe3
