REGISTRO DO COMPLEXO,REGISTRO DO GRUPO,NOME DO GRUPO,REGISTRO DA EMPRESA,NOME DA EMPRESA,NOME DO COMPLEXO,TOTAL SALAS DO COMPLEXO,Nº DE DIAS OBRIGAÇÃO PROPORCIONAL,OBRIGAÇÃO_TOTAL+INCREMENTO,OBRIGAÇÃO_PROP+INCREMENTO,OBRIGAÇÃO_TOTAL,OBG_FINAL,Nº DE DIAS VALIDADOS,Nº DE TÍTULOS DIFERENTES OBRIGAÇÃO,Nº DE TÍTULOS DIFERENTES DECLARADOS,CUMPRIU COTA,ANO,TRANSFERÊNCIA Dias Origem,TRANSFERÊNCIA Dias Recebidos,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL+INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP+INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROPORCIONAL,DIAS_FUNC_INFERIDOS,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_LINEAR,CUMPRIMENTO_NORMALIZADO,CUMPRIMENTO_TRIWEIGHT
14201,6000083.0,CASAL CINE,14200,ARTE VITAL EXIBIÇÕES CINEMATOGRÁFICAS LTDA,CINE SANTA TERESA,1,28.0,28.0,28.0,28,28.0,19.0,3,14,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.6785714285714286,365.0,0.8966836734693878,0.6785714285714286,0.378856908064941,0.720970984716057
25604,6000083.0,CASAL CINE,22221,CASAL CINE ARTE LTDA,CINE CANDIDO MENDES,1,28.0,28.0,28.0,28,28.0,35.0,3,10,SIM,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.25,365.0,0.9375,0.75,0.3866681168028493,0.823974609375
38164,6000006.0,CENTERPLEX,38163,CINE COMERCIAL PASSO FUNDO LTDA,PASSO FUNDO,2,4.602739,70.0,4.602739,70,4.6,2.5,4,1,NÃO,2017,0.0,0.0,35.0,35.0,2.3013695,2.3013695,2.3,0.5434782608695653,23.999996214285712,0.7915879017013233,0.5434782608695653,0.35946280067313163,0.49601800815257047
38235,6000006.0,CENTERPLEX,38234,CINE ELI AMAZONAS CINEMAS LTDA,CENTERPLEX GRANDE CIRCULAR,5,32.065761,280.0,32.065761,280,32.07,21.0,8,2,NÃO,2017,0.0,0.0,56.0,56.0,6.413152200000001,6.413152200000001,6.414,0.6548175865294668,41.80000987500001,0.8808491014306579,0.6548175865294668,0.3758692323115758,0.6834465364252361
37602,6000006.0,CENTERPLEX,37601,CINE ELI PARAÍBA CINEMAS LTDA,CENTERPLEX MAG SHOPPING,4,65.512325,196.0,65.512325,196,65.51,65.0,6,15,NÃO,2017,0.0,0.0,49.0,49.0,16.37808125,16.37808125,16.3775,0.9922149290184704,121.99999298469389,0.9999393926698126,0.9922149290184704,0.3989301911713506,0.9998181890289605
37000,6000006.0,CENTERPLEX,36999,CINE ELI SP CINEMAS LTDA,CENTERPLEX ITAPEVI CENTER,3,59.375351,126.0,59.375351,126,59.38,25.5,5,6,NÃO,2017,0.0,0.0,42.0,42.0,19.791783666666667,19.791783666666667,19.793333333333333,0.42943752105085886,172.00002472222224,0.6744584576154109,0.42943752105085886,0.3390155493389996,0.3068072479622601
33850,6000006.0,CENTERPLEX,27814,CINEMATOGRÁFICA LIMEIRA LTDA,CENTERPLEX CINE GUARAREMA,1,28.0,28.0,28.0,28,28.0,7.0,3,4,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.25,365.0,0.4375,0.25,0.30113743215480443,0.083740234375
27816,6000006.0,CENTERPLEX,27814,CINEMATOGRÁFICA LIMEIRA LTDA,CENTERPLEX LIMEIRA,5,280.0,283.0,283.0,280,283.0,112.0,8,18,NÃO,2017,0.0,0.0,56.0,56.6,56.0,56.6,56.6,0.3957597173144876,365.0,0.634893680780132,0.39575971731448756,0.3323749124538812,0.2559192848301986
29562,6000006.0,CENTERPLEX,29560,CINEMATOGRAFICA NORDESTE LTDA,CENTERPLEX PÁTIO NORTE SHOPPING,6,378.0,382.0,382.0,378,382.0,205.0,9,28,NÃO,2017,0.0,0.0,63.0,63.666666666666664,63.0,63.666666666666664,63.666666666666664,0.5366492146596858,365.0,0.7853060497245141,0.5366492146596858,0.35833552589071554,0.4843026320875845
17444,6000006.0,CENTERPLEX,2872,EMPRESA CENTERPLEX DE CINEMAS LTDA,CENTERPLEX MACEIÓ,5,280.0,283.5,283.5,280,283.5,154.5,8,25,NÃO,2017,0.0,0.0,56.0,56.7,56.0,56.7,56.7,0.544973544973545,365.0,0.7929509252260576,0.544973544973545,0.3597078622966282,0.49858468086175034
2873,6000006.0,CENTERPLEX,2872,EMPRESA CENTERPLEX DE CINEMAS LTDA,CENTERPLEX SUZANO,5,280.0,283.5,283.5,280,283.5,129.5,8,22,NÃO,2017,0.0,0.0,56.0,56.7,56.0,56.7,56.7,0.4567901234567901,365.0,0.7049230300259107,0.45679012345679015,0.3442190612956419,0.350287869525486
16776,6000006.0,CENTERPLEX,3099,EMPRESA CINE SÃO LUIZ LTDA,CENTERPLEX MINAS SUL,4,195.999989,197.0,196.999989,196,197.0,84.0,6,16,NÃO,2017,0.0,0.0,49.0,49.25,48.99999725,49.24999725,49.25,0.4263959390862944,364.9999795153061,0.6709783813033059,0.42639593908629436,0.33842616227435407,0.30208251106994705
34486,6000006.0,CENTERPLEX,16321,EMPRESA DE CINEMAS FORTALEZA LTDA,CENTERPLEX MESSEJANA,5,280.0,282.0,282.0,280,282.0,152.0,8,22,NÃO,2017,0.0,0.0,56.0,56.4,56.0,56.4,56.4,0.5390070921985816,365.0,0.787485538956793,0.5390070921985816,0.3587262329476172,0.48834614305006807
18414,6000006.0,CENTERPLEX,16321,EMPRESA DE CINEMAS FORTALEZA LTDA,CINEMAS BARRETOS,3,126.0,126.0,126.0,126,126.0,50.0,5,11,NÃO,2017,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.3968253968253968,365.0,0.6361803980851599,0.39682539682539675,0.33258881753115,0.25747842901037443
19291,6000006.0,CENTERPLEX,16321,EMPRESA DE CINEMAS FORTALEZA LTDA,CINEMAS CARUARU,4,195.999989,198.0,197.999989,196,198.0,113.0,6,17,NÃO,2017,0.0,0.0,49.0,49.5,48.99999725,49.49999725,49.5,0.5707070707070707,364.9999795153061,0.815707580859096,0.5707070707070707,0.36382410986961716,0.5427545781824575
16322,6000006.0,CENTERPLEX,16321,EMPRESA DE CINEMAS FORTALEZA LTDA,CINEMAS FORTALEZA,6,378.0,383.5,383.5,378,383.5,192.0,9,24,NÃO,2017,0.0,0.0,63.0,63.916666666666664,63.0,63.916666666666664,63.916666666666664,0.500651890482399,365.0,0.750651465521198,0.500651890482399,0.3521800246545137,0.4229753032599903
16969,6000006.0,CENTERPLEX,16321,EMPRESA DE CINEMAS FORTALEZA LTDA,CINEMAS MARACANAU,4,195.999989,196.5,196.499989,196,196.5,118.0,6,14,NÃO,2017,0.0,0.0,49.0,49.125,48.99999725,49.12499725,49.125,0.6005089058524173,364.9999795153061,0.8404068656967673,0.6005089058524173,0.3683450661678725,0.5935656705343013
20413,6000006.0,CENTERPLEX,2836,EMPRESA SAO LUIZ DE CINEMAS LTDA,CENTERPLEX CARAGUÁ,4,195.999989,197.5,197.499989,196,197.5,69.0,6,14,NÃO,2017,0.0,0.0,49.0,49.375,48.99999725,49.37499725,49.375,0.3493670886075949,364.9999795153061,0.5766768146130428,0.3493670886075949,0.3228394539578653,0.19177742040402382
22580,6000006.0,CENTERPLEX,2836,EMPRESA SAO LUIZ DE CINEMAS LTDA,CENTERPLEX CIDADE JARDIM NORTE,3,126.0,126.0,126.0,126,126.0,42.5,5,8,NÃO,2017,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.3373015873015873,365.0,0.5608308138070044,0.3373015873015873,0.320291703077355,0.17639878982575788
2839,6000006.0,CENTERPLEX,2836,EMPRESA SAO LUIZ DE CINEMAS LTDA,CENTERPLEX ITA SHOPPING,2,69.999996,70.0,69.999996,70,70.0,34.0,4,10,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.4857142857142857,364.9999791428571,0.7355102040816327,0.48571428571428577,0.3495238668223507,0.39789282411240223
2842,6000006.0,CENTERPLEX,2836,EMPRESA SAO LUIZ DE CINEMAS LTDA,CENTERPLEX LAPA,3,126.0,126.0,126.0,126,126.0,40.5,5,8,NÃO,2017,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.32142857142857145,365.0,0.5395408163265305,0.3214285714285714,0.31690028116770225,0.15706264760205665
2843,6000006.0,CENTERPLEX,2836,EMPRESA SAO LUIZ DE CINEMAS LTDA,CINE ATIBAIA,2,67.852051,70.0,67.852051,70,67.85,26.5,4,8,NÃO,2017,0.0,0.0,35.0,35.0,33.9260255,33.9260255,33.925,0.39056742815033163,353.7999802142857,0.6285919403686988,0.39056742815033163,0.3313292904198357,0.24837416777968452
35978,6000006.0,CENTERPLEX,35977,MARANGUAPE CINEMAS LTDA - ME,GRUPO CINE MARANGUAPE,3,61.293151,126.0,61.293151,126,61.29,48.5,5,6,NÃO,2017,0.0,0.0,42.0,42.0,20.431050333333335,20.431050333333335,20.43,0.791319954315549,177.55555646825397,0.9564526385331354,0.791319954315549,0.39034972381878047,0.8749644516445447
23195,6000008.0,CINE A,23194,CINE A LAVRAS LTDA - ME,CINE ART CAFÉ LAVRAS,2,69.999996,70.0,69.999996,70,70.0,30.5,4,4,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.4357142857142857,364.9999791428571,0.6815816326530613,0.4357142857142857,0.34022513563331364,0.3166311479590509
24551,6000008.0,CINE A,15833,CINE A LTDA,CINE COLOMBO - ARARAS,2,69.999996,70.0,69.999996,70,70.0,24.0,4,4,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.34285714285714286,364.9999791428571,0.5681632653061224,0.34285714285714286,0.32146811995376423,0.18340849734379375
16611,6000008.0,CINE A,15833,CINE A LTDA,CINE COLOMBO - ESPÍRITO SANTO DO PINHAL,1,28.0,28.0,28.0,28,28.0,0.0,3,1,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
24550,6000008.0,CINE A,15833,CINE A LTDA,CINE COLOMBO - ITAPIRA,1,28.0,28.0,28.0,28,28.0,0.0,3,1,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
33011,6000008.0,CINE A,15833,CINE A LTDA,CINE COLOMBO RESENDE,4,195.999989,196.0,195.999989,196,196.0,133.0,6,18,NÃO,2017,0.0,0.0,49.0,49.0,48.99999725,48.99999725,49.0,0.6785714285714286,364.9999795153061,0.8966836734693878,0.6785714285714286,0.378856908064941,0.720970984716057
15834,6000008.0,CINE A,15833,CINE A LTDA,CINE COLOMBO- SÃO JOSÉ DO RIO PARDO,1,28.0,28.0,28.0,28,28.0,0.0,3,1,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
33426,6000008.0,CINE A,28464,CINE A MARABA LTDA,CINE A ALTAMIRA,1,28.0,28.0,28.0,28,28.0,3.5,3,2,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.125,365.0,0.234375,0.125,0.2720549983785435,0.012874603271484375
28466,6000008.0,CINE A,28464,CINE A MARABA LTDA,CINE A MARABA,4,195.999989,196.0,195.999989,196,196.0,139.0,6,15,NÃO,2017,0.0,0.0,49.0,49.0,48.99999725,48.99999725,49.0,0.7091836734693877,364.9999795153061,0.9154258642232402,0.7091836734693877,0.38242389948941896,0.7671310054342658
6661,6000008.0,CINE A,5447,CINE A PARAÍSO LTDA -ME,CINE PARAÍSO,1,28.0,28.0,28.0,28,28.0,4.5,3,3,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.16071428571428573,365.0,0.2955994897959183,0.1607142857142857,0.2805119960389124,0.025829205072312462
22173,6000008.0,CINE A,22172,CINE A POUSO ALEGRE LTDA - ME,CINE POUSO ALEGRE,1,28.0,28.0,28.0,28,28.0,0.0,3,1,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
15124,6000008.0,CINE A,15123,CINE A SÃO JOÃO-EXIBIÇÕES CINEMATOGRÁFICAS LTDA-ME,CINE A SAO JOAO,2,69.999996,70.0,69.999996,70,70.0,25.0,4,5,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.35714285714285715,364.9999791428571,0.5867346938775511,0.3571428571428572,0.32446708327726576,0.20198787813751076
23125,6000008.0,CINE A,23124,CINE A SÃO LOURENÇO LTDA,CINE ART CAFÉ SÃO LOURENÇO,1,28.0,28.0,28.0,28,28.0,1.0,3,2,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.03571428571428571,365.0,0.07015306122448972,0.0357142857142857,0.25060882977784493,0.0003452549234109501
6646,6000008.0,CINE A,5639,CINE A TRÊS CORAÇÕES LTDA ME,CINE ART CAFÉ,2,69.999996,70.0,69.999996,70,70.0,23.0,4,4,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.32857142857142857,364.9999791428571,0.5491836734693877,0.3285714285714285,0.3184318825238993,0.16563528267133584
14009,6000008.0,CINE A,14008,CINE ART CAFÉ LTDA,CINE ART CAFÉ ALFENAS,2,69.999996,70.0,69.999996,70,70.0,34.0,4,5,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.4857142857142857,364.9999791428571,0.7355102040816327,0.48571428571428577,0.3495238668223507,0.39789282411240223
32481,6000008.0,CINE A,3227,SILVIO GUTIERRIS BRITTIS - ME,CINE A BRAGANÇA,3,126.0,126.0,126.0,126,126.0,51.5,5,14,NÃO,2017,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.4087301587301587,365.0,0.6503999748047367,0.4087301587301587,0.3349618796229115,0.27513228008968826
29588,6000009.0,CINE COLUMBIA/MILANI,14927,S.L. MILANI CINE E VIDEO PPE,CINE COLUMBIA,1,28.0,28.0,28.0,28,28.0,7.5,3,2,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.26785714285714285,365.0,0.46396683673469374,0.2678571428571428,0.30514899457949324,0.09987592577578601
14928,6000009.0,CINE COLUMBIA/MILANI,14927,S.L. MILANI CINE E VIDEO PPE,CINE COLUMBIA - ROLIM DE MOURA,1,28.0,28.0,28.0,28,28.0,12.5,3,3,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.44642857142857145,365.0,0.6935586734693877,0.4464285714285714,0.34226869363860024,0.3336181131886293
14931,6000009.0,CINE COLUMBIA/MILANI,14927,S.L. MILANI CINE E VIDEO PPE,CINE MILANI,1,28.0,28.0,28.0,28,28.0,12.0,3,2,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.42857142857142855,365.0,0.6734693877551021,0.4285714285714286,0.33884793575678757,0.30545945991891144
20446,6000084.0,CINE FILMES,15242,CINE FILMES LTDA,CINE PLAZA,1,28.0,28.0,28.0,28,28.0,11.0,3,2,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.39285714285714285,365.0,0.631377551020408,0.3928571428571428,0.33179108914335104,0.2516908391665833
29218,6000084.0,CINE FILMES,15242,CINE FILMES LTDA,CINE SANTA CLARA,2,69.999996,70.0,69.999996,70,70.0,62.0,4,8,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.8857142857142857,364.9999791428571,0.986938775510204,0.8857142857142857,0.39634543179507636,0.9613258850988957
30491,6000084.0,CINE FILMES,15242,CINE FILMES LTDA,CINE TECA,2,69.999996,70.0,69.999996,70,70.0,36.0,4,6,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.5142857142857142,364.9999791428571,0.7640816326530612,0.5142857142857142,0.35455290106547566,0.4460867052333636
15243,6000084.0,CINE FILMES,15242,CINE FILMES LTDA,CINE TEIXEIRA,2,69.999996,70.0,69.999996,70,70.0,49.0,4,7,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.7,364.9999791428571,0.9099999999999999,0.7,0.3813878154605241,0.7535709999999998
28672,6000010.0,CINE GLOBO,20979,CINE GLOBO EXIBICOES CINEMATOGRAFICAS LTDA,CINE GLOBO PALMEIRA,1,28.0,28.0,28.0,28,28.0,14.0,3,11,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.5,365.0,0.75,0.5,0.3520653267642995,0.421875
29163,6000010.0,CINE GLOBO,20979,CINE GLOBO EXIBICOES CINEMATOGRAFICAS LTDA,CINE GLOBO SANTA ROSA,1,28.0,28.0,28.0,28,28.0,17.0,3,11,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.6071428571428571,365.0,0.8456632653061225,0.6071428571428571,0.36931442387371427,0.6047730045217926
20980,6000010.0,CINE GLOBO,20979,CINE GLOBO EXIBICOES CINEMATOGRAFICAS LTDA,CINE TEATRO GLOBO,1,28.0,28.0,28.0,28,28.0,18.5,3,11,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.6607142857142857,365.0,0.8848852040816326,0.6607142857142857,0.3766285215987426,0.6928844268868605
35104,6000101.0,CINE MAX,35103,CINEMAX CINEMA CANOINHAS LTDA-ME,CINE MAX CANOINHAS,1,28.0,28.0,28.0,28,28.0,10.0,3,3,NÃO,2017,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.35714285714285715,365.0,0.5867346938775511,0.3571428571428572,0.32446708327726576,0.20198787813751076
34950,6000101.0,CINE MAX,34949,CINEMAX CINEMA PATO BRANCO LTDA - ME,CINE MAX PATO BRANCO,2,28.958903,70.0,28.958903,70,28.96,7.5,4,3,NÃO,2017,0.0,0.0,35.0,35.0,14.4794515,14.4794515,14.48,0.2589779005524862,150.9999942142857,0.4508862481303989,0.25897790055248615,0.3031597425866003,0.09166445677356895
19130,6000101.0,CINE MAX,19127,SQ SUPERMERCADOS LTDA,CINE QUELUZ CAÇADOR,1,9.665754,28.0,9.665754,28,9.67,0.0,3,SEM ENVIO VÁLIDO NO SCB,NÃO,2017,0.0,0.0,28.0,28.0,9.665754,9.665754,9.67,0.0,126.0000075,0.0,0.0,0.24197072451914337,0.0
19129,6000101.0,CINE MAX,19127,SQ SUPERMERCADOS LTDA,CINE QUELUZ CANOINHAS,1,0.0,28.0,0.0,28,0.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,NÃO,2017,0.0,0.0,28.0,28.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
21912,6000011.0,CINE MULT,21911,MULTIPLICANDO TALENTOS,CINE MULT 3D PREMIUM,2,53.123285,70.0,53.123285,70,53.12,0.0,4,0,NÃO,2017,0.0,0.0,35.0,35.0,26.5616425,26.5616425,26.56,0.0,276.99998607142857,0.0,0.0,0.24197072451914337,0.0
15559,6000012.0,CINE XV,15558,CINE QUINZE CINEMAS LTDA,CINE QUINZE,2,69.999996,70.0,69.999996,70,70.0,39.5,4,6,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.5642857142857143,364.9999791428571,0.8101530612244898,0.5642857142857143,0.36281507760965503,0.5317423273411536
28645,6000012.0,CINE XV,15558,CINE QUINZE CINEMAS LTDA,CINE XV APUCARANA,2,69.999996,70.0,69.999996,70,70.0,39.5,4,6,NÃO,2017,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.5642857142857143,364.9999791428571,0.8101530612244898,0.5642857142857143,0.36281507760965503,0.5317423273411536
436,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART CINE BETIM SHOPPING,3,126.0,126.0,126.0,126,189.0,229.0,5,18,SIM,2017,0.0,63.0,42.0,42.0,42.0,42.0,63.0,1.2116402116402116,365.0,0.9552084208168864,0.7883597883597884,0.3901069593186289,0.8715542544490298
17944,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART CINE BOULEVARD SHOPPING,6,378.0,378.5,378.5,378,279.5,279.5,9,28,SIM,2017,99.0,0.0,63.0,63.083333333333336,63.0,63.083333333333336,46.583333333333336,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
438,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART CINE CIDADE,8,479.99979,481.5,481.49979,480,501.5,501.5,12,38,SIM,2017,0.0,20.0,60.0,60.1875,59.99997375,60.18747375,62.6875,1.0,364.9998403125,1.0,1.0,0.3989422804014327,1.0
1829,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART CINE ITAUPOWER SHOPPING,6,378.0,378.5,378.5,378,350.5,350.5,9,22,SIM,2017,28.0,0.0,63.0,63.083333333333336,63.0,63.083333333333336,58.416666666666664,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
1828,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART CINE VIA SHOPPING BARREIRO,5,280.0,280.0,280.0,280,315.0,315.0,8,25,SIM,2017,0.0,35.0,56.0,56.0,56.0,56.0,63.0,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
26530,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART CONTAGEM,8,479.99979,481.5,481.49979,480,520.0,520.0,12,34,SIM,2017,0.0,38.5,60.0,60.1875,59.99997375,60.18747375,65.0,1.0,364.9998403125,1.0,1.0,0.3989422804014327,1.0
6589,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART DEL REY,7,441.0,442.0,442.0,441,371.5,371.5,11,30,SIM,2017,70.5,0.0,63.0,63.142857142857146,63.0,63.142857142857146,53.07142857142857,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
20427,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART MINAS SHOPPING,6,378.0,378.5,378.5,378,339.5,339.5,9,25,SIM,2017,39.0,0.0,63.0,63.083333333333336,63.0,63.083333333333336,56.583333333333336,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
28616,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART MONTE CARMO,6,378.0,378.0,378.0,378,435.0,337.0,9,24,NÃO,2017,0.0,57.0,63.0,63.0,63.0,63.0,72.5,0.774712643678161,365.0,0.9492456070815167,0.774712643678161,0.38894562381804176,0.8553341027036
26527,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART PARAGEM,5,280.0,280.0,280.0,280,381.5,382.0,8,30,SIM,2017,0.0,101.5,56.0,56.0,56.0,56.0,76.3,1.001310615989515,365.0,0.9999982822857281,0.9986893840104849,0.3989419377671555,0.9999948468660358
26528,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART PONTEIO,4,195.999989,196.0,195.999989,196,129.5,129.5,6,13,SIM,2017,66.5,0.0,49.0,49.0,48.99999725,48.99999725,32.375,1.0,364.9999795153061,1.0,1.0,0.3989422804014327,1.0
26529,6000013.0,CINEART,437,DELTA FILMES LTDA,CINEART SERRA SUL,4,195.999989,196.0,195.999989,196,184.0,184.0,6,17,SIM,2017,12.0,0.0,49.0,49.0,48.99999725,48.99999725,46.0,1.0,364.9999795153061,1.0,1.0,0.3989422804014327,1.0
16682,6000014.0,CINEFLIX,2379,MOVIESYSTEM CINEMATOGRAFICA LTDA,CINEFLIX PARK MARINGÁ,5,280.0,280.0,280.0,280,280.0,259.5,8,30,NÃO,2017,0.0,0.0,56.0,56.0,56.0,56.0,56.0,0.9267857142857143,365.0,0.994639668367347,0.9267857142857143,0.3978744805183789,0.9840050505484361
36838,6000014.0,CINEFLIX,24534,REDECINE BSB CINEMATOGRÁFICA LTDA,CINEFLIX APARECIDA DE GOIÂNIA,5,144.219225,280.5,144.719225,280,144.72,132.5,8,12,NÃO,2017,0.0,0.0,56.0,56.1,28.843844999999998,28.943845,28.944,0.9155610834715312,188.00006116071427,0.9928700693754983,0.9155610834715312,0.39752259707467846,0.9787623534021088
27467,6000014.0,CINEFLIX,24534,REDECINE BSB CINEMATOGRÁFICA LTDA,CINEFLIX BURITI SHOPPING RIO VERDE,5,280.0,281.5,281.5,280,281.5,262.0,8,24,NÃO,2017,0.0,0.0,56.0,56.3,56.0,56.3,56.3,0.9307282415630551,365.0,0.9952014234830535,0.9307282415630551,0.3979862502268656,0.9856732389652895
24535,6000014.0,CINEFLIX,24534,REDECINE BSB CINEMATOGRÁFICA LTDA,CINEFLIX JK SHOPPING,6,378.0,380.5,380.5,378,380.5,338.0,9,33,NÃO,2017,0.0,0.0,63.0,63.416666666666664,63.0,63.416666666666664,63.416666666666664,0.8883048620236531,365.0,0.9875241961524448,0.8883048620236531,0.3964614631746544,0.9630375836972686
34628,6000014.0,CINEFLIX,24534,REDECINE BSB CINEMATOGRÁFICA LTDA,CINEFLIX SHOPPING SUL,6,378.0,380.0,380.0,378,380.0,282.5,9,24,NÃO,2017,0.0,0.0,63.0,63.333333333333336,63.0,63.333333333333336,63.333333333333336,0.743421052631579,365.0,0.9341672437673131,0.743421052631579,0.3860243180697572,0.815218270689591
31101,6000014.0,CINEFLIX,24534,REDECINE BSB CINEMATOGRÁFICA LTDA,CINEFLIX VÁRZEA GRANDE SHOPPING,6,378.0,378.5,378.5,378,378.5,324.5,9,26,NÃO,2017,0.0,0.0,63.0,63.083333333333336,63.0,63.083333333333336,63.083333333333336,0.857331571994716,365.0,0.9796457196505011,0.857331571994716,0.39490277904354143,0.9401716164253805
31743,6000014.0,CINEFLIX,31741,REDECINE GRANJA VIANNA ADMINISTRADORA SPE LTDA,CINEFLIX GRANJA VIANNA,6,378.0,378.0,378.0,378,378.0,312.5,9,29,NÃO,2017,0.0,0.0,63.0,63.0,63.0,63.0,63.0,0.8267195767195767,365.0,0.9699738949077573,0.8267195767195767,0.3929976739821816,0.9125993151392034
32667,6000014.0,CINEFLIX,31135,REDECINE LONDRINA CINEMATOGRAFICA LTDA,CINEFLIX LONDRINA,5,280.0,280.0,280.0,280,280.0,293.5,8,33,SIM,2017,0.0,0.0,56.0,56.0,56.0,56.0,56.0,1.0482142857142858,365.0,0.9976753826530612,0.9517857142857142,0.39847885570215463,0.993042346934739
24537,6000014.0,CINEFLIX,24536,REDECINE MOGI GUAÇU CINEMATOGRÁFICA LTDA,REDECINE MOGI GUAÇU,5,280.0,280.0,280.0,280,280.0,257.5,8,23,NÃO,2017,0.0,0.0,56.0,56.0,56.0,56.0,56.0,0.9196428571428571,365.0,0.9935427295918368,0.9196428571428571,0.3976563183787421,0.980753008554333
26587,6000014.0,CINEFLIX,25182,REDECINE SUL CINEMAS LTDA.,CINEFLIX - BOTUCATU,5,280.0,281.0,281.0,280,281.0,266.0,8,29,NÃO,2017,0.0,0.0,56.0,56.2,56.0,56.2,56.2,0.9466192170818505,365.0,0.9971504920150454,0.9466192170818505,0.39837429051367423,0.9914758119952671
32844,6000014.0,CINEFLIX,25182,REDECINE SUL CINEMAS LTDA.,CINEFLIX CANTAREIRA,5,280.0,280.5,280.5,280,280.5,253.0,8,24,NÃO,2017,0.0,0.0,56.0,56.1,56.0,56.1,56.1,0.9019607843137255,365.0,0.9903883121876201,0.9019607843137255,0.3970296257154206,0.9714412022192862
31153,6000014.0,CINEFLIX,25182,REDECINE SUL CINEMAS LTDA.,CINEFLIX SHOPPING PRAÇA NOVA ARAÇATUBA,5,280.0,281.0,281.0,280,281.0,267.0,8,26,NÃO,2017,0.0,0.0,56.0,56.2,56.0,56.2,56.2,0.9501779359430605,365.0,0.9975177619331063,0.9501779359430605,0.3984474526775514,0.9925717550224566
